timestamp,t_sec,gps_alt,baro_alt,baro_alt_amsl,altitude_m,airspeed,gps_speed,gps_course,roll,pitch,yaw,load,rpm,egt_c,cht_c,oil_temp_c,oil_pressure_bar,fuel_flow_lph,vibration,battery_voltage_v,battery_current_a,battery_soc_pct,fault_type,fault_severity,rul_frac,run_id,source_file,ambient_offset_c,archetype,near_miss
1780420000.0,0.0,580.0,0.0,579.88,0.0,0.021203938490749356,0.020611162505273232,355.94135053004914,0.08840574195506556,1.2399490082089006,355.94135053004914,0.34189176971331214,3229.6053787368746,744.6062799575753,66.28440073944141,51.602354275693244,2.767923291480363,10.645921874149913,0.9710168862734021,12.449,2.236,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420000.25,0.25,580.0,0.0,579.88,0.0,0.018026543399609105,0.01887940758485044,359.39864975740073,-1.121299206888699,1.031332287296359,359.39864975740073,0.3436744281531272,3128.188725954088,790.7104905326125,106.34405275374891,47.30524968370038,2.818396697989592,11.615138142946927,1.0075370191551094,12.451,2.147,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420000.5,0.5,580.0,0.0,579.88,0.0,0.04998620101769186,0.050664436008289265,1.9707986715634491,0.34512033607552856,2.090120278968523,1.9707986715634491,0.34638825310674404,3444.662297094193,724.6610328147428,68.59397411722736,46.49457285552116,2.7364984979512315,9.926980224682652,0.9701569265524179,12.533,2.086,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420000.75,0.75,580.0,0.0,579.88,0.0,0.08430439126356025,0.08663119171673052,357.01195244675705,-0.5528684782826446,1.118692136141227,357.01195244675705,0.34976352459823706,3417.017619824758,739.4369860331948,63.36480626022541,49.20277967985319,2.510805243071602,3.2808200436216657,1.0862561049211457,12.498,2.1,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420001.0,1.0,580.0,0.0,579.88,0.0,0.07160735269317685,0.07204679365589114,3.1108715190846516,-0.3230725761227737,1.6747621292714865,3.1108715190846516,0.3479175103778798,3347.170480342216,816.5183677490322,80.95633546493394,42.573868417534236,2.5239100949048137,6.324711331797556,0.9960526118430201,12.563,2.151,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420001.25,1.25,583.3844759441619,3.3844759441618715,583.2644759441619,0.0,0.14902396981606514,0.14945784334459197,350.33303223031083,-0.09290621379506236,1.8272674114882992,350.33303223031083,0.3454858715943396,2869.8120301322097,740.7535804987095,69.70993467316273,55.95470923028653,2.754732543847018,5.433273014542804,0.8168466955418523,12.594,2.028,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420001.5,1.5,581.4354986291593,1.4354986291592142,581.3154986291593,0.0,0.18825126920593366,0.18826230285849535,357.9707864252676,0.7642848722314015,2.0667505739758596,357.9707864252676,0.34162375070804685,2902.7385984845573,721.6658839622265,67.53491916843831,67.98040766154273,2.9733801675680804,9.68009323429906,0.7276187928194323,12.597,2.112,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420001.75,1.75,580.0,0.0,579.88,0.0,0.21227939551274794,0.21931997132126857,7.61340499342363,0.15675663807899765,1.8475476513656932,7.61340499342363,0.34313282024199887,2863.311574051722,779.4640862812681,94.3912101957684,29.16113130419454,2.5646142440059845,8.070383073445418,0.9182562176255874,12.491,2.09,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420002.0,2.0,580.4439585157005,0.4439585157004807,580.3239585157005,0.0,0.27634264750725046,0.2742186209974757,8.308391436170469,0.41687914329536063,1.6340907150595037,8.308391436170469,0.3464582140458274,3511.7672655861543,769.0993251681261,96.92130511715229,59.10783200840067,2.723436164289476,6.999668951093937,0.8185102724563995,12.557,2.058,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420002.25,2.25,580.5656030342969,0.5656030342969343,580.4456030342969,0.0,0.34233124601583664,0.34681930988770004,0.5413216286124292,-0.1987550530006979,1.528271568500768,0.5413216286124292,0.34500574446578,2844.5634979847823,735.5068069965084,55.07159560886633,43.904571172819416,2.6882579864944054,8.47855771880078,0.9911999941525138,12.511,2.278,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420002.5,2.5,580.0,0.0,579.88,0.0,0.29338571531944924,0.28156024118037876,357.8521118905716,0.5649837518082188,1.9023642889732675,357.8521118905716,0.34808726611869417,3160.870306738058,793.817667699351,72.29456516204611,56.71078077940413,3.1021352600972145,7.039759411480691,0.7802648533811855,12.519,1.912,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420002.75,2.75,581.1190379864299,1.119037986429893,580.9990379864299,0.0,0.35959588370844914,0.37481634042995354,359.7715423496839,-0.4363857003922863,1.971357259593489,359.7715423496839,0.3494514267065168,3253.334508410665,775.9463509567419,80.50763453854805,37.00707459966543,3.265842594181535,8.211883897173589,0.9718085158754732,12.403,2.143,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420003.0,3.0,581.1725794838296,1.1725794838295749,581.0525794838296,0.0,0.309739273727513,0.30599059590455335,1.1509494617235632,0.4401822338217966,1.6099361096570763,1.1509494617235632,0.34974719259627485,3889.2309923167304,753.114870185454,109.33595790232926,44.71820515130581,2.8308098071174426,7.128181036546735,0.864097938377316,12.493,2.098,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420003.25,3.25,580.0,0.0,579.88,0.0,0.37432486008857396,0.3774758367154187,0.3519412149831239,-0.45630760648060514,1.4288436945823333,0.3519412149831239,0.34902936794654377,2689.897334276772,788.5035093607728,69.66039094015309,48.82370440642127,2.5305236159035553,6.536955528412857,1.1225815263869636,12.399,2.069,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420003.5,3.5,580.0,0.0,579.88,0.0,0.435423627226064,0.4319064891906693,357.2866862823412,0.0721949959207212,1.102806386671844,357.2866862823412,0.3462763631828864,3349.7266372173726,762.0128675258526,48.69534798160182,39.72264092615991,2.7312937075437618,9.335493206795203,0.9662446869690311,12.466,2.128,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420003.75,3.75,580.0,0.0,579.88,0.0,0.4062596378398082,0.3946062553183779,1.9860980926518117,-2.2930378942403893,2.360389553757609,1.9860980926518117,0.34825244729533483,3015.417744405962,721.022212677171,86.17404523537868,46.90144337221722,2.9888744560854694,8.233530097068684,0.8883464297213035,12.485,2.302,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420004.0,4.0,580.7469817271115,0.7469817271114205,580.6269817271115,0.0,0.4578760571700614,0.4653572352295365,357.37594505618756,0.43655049682411573,2.015129364374552,357.37594505618756,0.35141083594459027,2966.350174218072,765.5409264456389,84.01074453718097,33.43119920623566,1.979417459667209,4.013555747966428,0.9141515708261224,12.486,2.114,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420004.25,4.25,580.8627782272617,0.8627782272617935,580.7427782272617,0.0,0.4338404260858372,0.42415191140731,3.9952881789219603,1.8331381619948366,1.1643979605806032,3.9952881789219603,0.3517145005069963,3257.902851969951,719.3217656007412,53.42328496859419,55.386618246597415,3.168723847617803,8.03688021655567,1.012929140714248,12.582,2.083,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420004.5,4.5,580.8965166539354,0.8965166539353755,580.7765166539353,0.0,0.4120405717563863,0.3975406079764463,355.9539447904671,0.012860089342092262,2.2235063470198275,355.9539447904671,0.3526935768102026,3105.6802890410318,719.2983701060812,68.23640153072957,51.07081165848944,3.33129386238803,10.375197043739533,1.0035049823788489,12.527,2.225,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420004.75,4.75,580.0,0.0,579.88,0.0,0.46997365832885574,0.49235408747033926,7.775169049591067,0.2785624884539786,1.5890995088370563,7.775169049591067,0.3554093762887395,2712.1933086541476,759.5017755956359,83.25188961152445,67.69016731934113,3.074165529841556,10.002570559973064,0.8659025280882848,12.534,1.897,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420005.0,5.0,580.6768343000584,0.6768343000583859,580.5568343000584,0.0,0.5050757293977963,0.4910565301411105,354.87515965689545,0.2748935002882007,2.65873157622808,354.87515965689545,0.3512411286129114,2678.719885469523,809.7124613451509,81.70743987534006,26.7046255725282,2.826352380587061,6.686269492548914,0.9294160569287068,12.445,2.018,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420005.25,5.25,580.0,0.0,579.88,0.0,0.45318458491463376,0.43575246606251367,351.373721856939,-1.142467139007947,2.837670146009973,351.373721856939,0.3490723071438139,3812.959084866117,763.0244142489878,85.06651443422601,71.81581463950543,2.0826842981760487,7.717310169927659,1.0335659591961364,12.527,2.061,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420005.5,5.5,581.6650241701294,1.665024170129437,581.5450241701294,0.0,0.43611389529372757,0.4143819595222364,6.905539640882852,1.4032108218462058,1.819278418259933,6.905539640882852,0.35299333065363964,3473.972294641686,773.0703183914981,68.49642014983428,39.613278909651754,2.421163192737315,6.663831873323895,0.8411085217059505,12.468,2.051,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420005.75,5.75,580.8285110832805,0.8285110832805112,580.7085110832805,0.0,0.4337963377356365,0.424931935257679,357.2486408605355,0.5282179018887212,2.343934196646863,357.2486408605355,0.354281954943353,2490.510152316446,791.507721555963,81.52155446080843,45.13364905537929,2.9819370590382945,10.369178330008573,0.8157547725146218,12.532,2.161,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420006.0,6.0,580.3839743810383,0.3839743810383195,580.2639743810383,0.0,0.4707234482764401,0.46800077440441584,356.9864269387161,1.2230902427829515,1.4811402063348995,356.9864269387161,0.357650674435636,3604.006325655424,733.157561226549,63.691412847392826,65.33455216640476,3.007219821180588,8.359917512522838,0.8250593179098699,12.55,2.239,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420006.25,6.25,580.1718471838053,0.17184718380525638,580.0518471838053,0.0,0.4349505720632075,0.4338691259326461,3.672901818125788,0.8898107353917961,2.2600304590596627,3.672901818125788,0.35460288833697323,2730.184893910523,716.3319550798143,68.24216139107826,38.6313676791971,3.2598423147450886,8.385220391168406,0.8006223136640666,12.507,2.055,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420006.5,6.5,581.7492803364236,1.7492803364235963,581.6292803364236,0.0,0.4690351116326662,0.4538330589899251,3.3516202578465513,-0.5350461726534907,2.3659954717151295,3.3516202578465513,0.3537966805612645,3361.971197733679,795.1010725718544,57.63385928863127,50.74727999565254,2.7189451144557117,8.16719985870847,0.9217059870080303,12.48,2.156,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420006.75,6.75,580.0,0.0,579.88,0.0,0.4809628077559759,0.4832652705338298,353.233371868561,-0.1010100848677955,1.2548243853628451,353.233371868561,0.35655841868736465,3246.4068978561454,768.3146343168236,46.16722206736008,67.19523884580195,2.707080026991521,12.825810754391238,0.8686734241020059,12.561,1.992,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420007.0,7.0,580.701978787601,0.7019787876010217,580.581978787601,0.0,0.4697040574451355,0.47159002362837144,4.2740561734951985,1.2060475189254403,1.8105231396688872,4.2740561734951985,0.35613031591506245,3163.375157023883,794.6811858275662,72.8297740899562,35.35749569107963,2.558132205770947,7.115253251413274,0.9794914675274954,12.523,2.036,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420007.25,7.25,580.0,0.0,579.88,0.0,0.47867243635446405,0.45502104380615077,1.2069048184013549,0.40074129068391995,0.7733779811742576,1.2069048184013549,0.35248392291458025,2559.013385291057,727.9987752581299,65.97127511619613,53.95503255177572,3.070237972668139,10.802949787866417,0.8608397241412342,12.446,2.216,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420007.5,7.5,580.856665957778,0.8566659577780291,580.736665957778,0.0,0.553873128094515,0.548573485517391,6.021904208180204,1.0371926923336467,1.4267819806453055,6.021904208180204,0.3554847480259817,2568.501556066009,777.8411866830221,48.07006957130449,45.61868919093232,2.783583354743456,9.915365369048775,0.9029889807631459,12.544,2.186,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
1780420007.75,7.75,582.2485045595325,2.2485045595325803,582.1285045595325,0.0,0.5571578471506579,0.550423269399334,357.7376352353907,0.5917804286134702,2.1829324464962667,357.7376352353907,0.351653251618456,3555.0133479151305,749.6598277994073,69.19025594963087,46.273194290205694,2.599928292944683,7.670955437865789,0.9268613884398775,12.497,1.89,100.0,healthy,0.0,1.0,scenario_rapid_throttle_transition,scenario_rapid_throttle_transition.csv,0,rapid_throttle_transition,0
