timestamp,t_sec,gps_alt,baro_alt,baro_alt_amsl,altitude_m,airspeed,gps_speed,gps_course,roll,pitch,yaw,load,rpm,egt_c,cht_c,oil_temp_c,oil_pressure_bar,fuel_flow_lph,vibration,battery_voltage_v,battery_current_a,battery_soc_pct,fault_type,fault_severity,rul_frac,run_id,source_file,ambient_offset_c,archetype,near_miss
1780420000.0,0.0,580.0,0.0,579.88,0.0,0.021203938490749356,0.020611162505273232,355.94135053004914,0.08840574195506556,1.2399490082089006,355.94135053004914,0.34189176971331214,3229.6053787368746,750.6062799575753,76.28440073944141,60.602354275693244,2.767923291480363,10.645921874149913,1.131016886273402,12.449,2.236,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420000.25,0.25,580.0,0.0,579.88,0.0,0.008230242713263449,0.008619628470165577,359.394124208263,-1.121299206888699,1.031332287296359,359.394124208263,0.34353159038683084,3128.0667305985235,796.7063578514704,116.34360043415563,56.30507044534203,2.8182717149440824,11.614337537266836,1.167525116007918,12.451,2.146,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420000.5,0.5,580.0,0.0,579.88,0.0,0.030393599645000546,0.0308059935127032,1.9617475732879786,0.34512033607552856,2.090120278968523,1.9617475732879786,0.34610257757415136,3444.321726726576,730.6490321445032,78.5926297228807,55.494038031387376,2.736154794576081,9.924778559062402,1.1301261767555069,12.533,2.085,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420000.75,0.75,580.0,0.0,579.88,0.0,0.05491548920452327,0.05643115622081999,356.9983757993439,-0.5528684782826446,1.118692136141227,356.9983757993439,0.34933501129934796,3416.3820155503686,745.4137412301286,73.36214225138635,58.20171576684005,2.5101725164037108,3.276766977366205,1.2462024580980402,12.498,2.099,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420001.0,1.0,580.0,0.0,579.88,0.0,0.032422149947794215,0.03262111863257962,3.0927693225337105,-0.3230725761227737,1.6747621292714865,3.0927693225337105,0.3473461593126944,3346.179312202734,822.4808272986154,90.95193617796733,51.572104710975,2.522935617721858,6.318469109385597,1.1559737052741097,12.563,2.149,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420001.25,1.25,583.3844759441619,3.3844759441618715,583.2644759441619,0.0,0.10004246638433684,0.10033373347342507,350.31040448462215,-0.09290621379506236,1.8272674114882992,350.31040448462215,0.3447716827628578,2868.417378577298,746.6989863012757,79.7033959906455,64.95207777881552,2.7533767707322543,5.424588319333379,0.976741150974031,12.595,2.026,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420001.5,1.5,581.4354986291593,1.4354986291592142,581.3154986291593,0.0,0.1294734650878597,0.12948105369661522,357.9436331304412,0.7642848722314015,2.0667505739758596,357.9436331304412,0.34076672411026876,2900.9025272035337,727.5917431200005,77.52584819843138,76.97674322268728,2.971613439458952,9.668776078811444,0.8874858062717218,12.597,2.11,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420001.75,1.75,580.0,0.0,579.88,0.0,0.14370529070832835,0.14847149983980631,7.581726149459483,0.15675663807899765,1.8475476513656932,7.581726149459483,0.3421329558779244,2861.0040501319613,785.368145598184,104.37922495999763,38.156271300683116,2.5624143166055733,8.056290967069069,1.0780953201090833,12.491,2.088,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420002.0,2.0,580.4439585157005,0.4439585157004807,580.3239585157005,0.0,0.19797224201648522,0.19645058658604167,8.272187043068588,0.41687914329536063,1.6340907150595037,8.272187043068588,0.3453155119154566,3508.96451297183,774.9795481015858,106.90603424785121,68.10161648517584,2.7207863543750936,6.982695025870945,0.978321190394241,12.557,2.055,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420002.25,2.25,580.5656030342969,0.5656030342969343,580.4456030342969,0.0,0.2541645398387258,0.2574967121193309,0.5005916863728123,-0.1987550530006979,1.528271568500768,0.5005916863728123,0.3437202045691128,2841.24669396503,741.3613528253175,65.05267805403973,52.89684275474401,2.6851457816490347,8.458621823762716,1.1509825679581993,12.511,2.275,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420002.5,2.5,580.0,0.0,579.88,0.0,0.1954227084559927,0.18754582125813718,357.80685639919426,0.5649837518082188,1.9023642889732675,357.80685639919426,0.3466588884557306,3157.024550000111,799.6448726947374,82.27164989892087,65.70138462964964,3.0985512760080933,7.016801433401234,0.9400189899625883,12.519,1.908,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420002.75,2.75,581.1190379864299,1.119037986429893,580.9990379864299,0.0,0.25183657615864685,0.26249595209138776,359.7217613091688,-0.4363857003922863,1.971357259593489,359.7217613091688,0.34788021127725693,3248.9480020819165,781.7447113638542,90.48038029498363,45.995858378771544,3.2617797926140923,8.185858751132994,1.1315341609288532,12.403,2.139,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420003.0,3.0,581.1725794838296,1.1725794838295749,581.0525794838296,0.0,0.19218366549136506,0.1898577265295647,1.0966428720707406,0.4401822338217966,1.6099361096570763,1.0966428720707406,0.3480331394007186,3884.294397206366,758.8830268412534,119.30403288596682,53.705018976900305,2.8262629093957488,7.099054908855196,1.0237950602254913,12.493,2.093,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420003.25,3.25,580.0,0.0,579.88,0.0,0.24697295116608042,0.2490519100586398,0.29310907619256626,-0.45630760648060514,1.4288436945823333,0.29310907619256626,0.3471724769846912,2684.4032568587318,794.2402337909739,79.6234725750882,57.80840081358953,2.5254886630206643,6.50470305880302,1.2822501065515781,12.399,2.064,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420003.5,3.5,580.0,0.0,579.88,0.0,0.2982754176172248,0.2958660954060989,357.22332859441286,0.0721949959207212,1.102806386671844,357.22332859441286,0.34427663445473744,3343.669224283524,767.7170493786978,58.65312265237181,48.70507482845368,2.7257677302444634,9.300095375066551,1.125884714671044,12.466,2.123,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420003.75,3.75,580.0,0.0,579.88,0.0,0.2593151275446233,0.2518767849346136,1.9182148555857839,-2.2930378942403893,2.360389553757609,1.9182148555857839,0.34610988080088956,3008.792362166534,726.6928483654947,96.12620803806155,55.88147202329226,2.982855227428356,8.19497263807083,1.0479578986729405,12.486,2.297,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420004.0,4.0,580.7469817271115,0.7469817271114205,580.6269817271115,0.0,0.30113524618853094,0.3060554562791047,357.3035362699838,0.43655049682411573,2.015129364374552,357.3035362699838,0.34912543168384863,2959.1531542561634,771.1771088810414,93.95699903740807,42.40868216210811,1.9729033094462252,3.9718279628365805,1.0737344773595157,12.486,2.108,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420004.25,4.25,580.8627782272617,0.8627782272617935,580.7427782272617,0.0,0.26730331441796107,0.2613339027872317,3.9183538435804617,1.8331381619948366,1.1643979605806032,3.9183538435804617,0.34928625847995837,3250.1312901221804,724.9226749148611,63.36334296628492,64.36141732850895,3.161713523178407,7.9919740811467355,1.1724834826898074,12.582,2.077,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420004.5,4.5,580.8965166539354,0.8965166539353755,580.7765166539353,0.0,0.23570715940216452,0.22741247798417874,355.8724849059879,0.012860089342092262,2.2235063470198275,355.8724849059879,0.35012249701686826,3097.3318861780563,724.8632652640536,78.16998283136111,60.042790916371416,3.323786424239316,10.327106539941195,1.1630307585484807,12.527,2.219,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420004.75,4.75,580.0,0.0,579.88,0.0,0.28384394528828816,0.297360765204009,7.689183615974098,0.2785624884539786,1.5890995088370563,7.689183615974098,0.3526954587291088,2703.2662446319036,765.0299868159481,93.17872180375517,76.65919299586791,3.0661602733653437,9.951291174202579,1.0253997377239341,12.534,1.89,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420005.0,5.0,580.6768343000584,0.6768343000583859,580.5568343000584,0.0,0.3091497156708832,0.300568761940825,354.7846486741407,0.2748935002882007,2.65873157622808,354.7846486741407,0.34838437328698435,2669.212719340628,815.2033832483588,91.62725811481003,35.670566067750414,2.8178487773197154,6.631797839619229,1.088884699605675,12.446,2.01,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
1780420005.25,5.25,580.0,0.0,579.88,0.0,0.24746227050137493,0.2379434301559822,351.27868532504664,-1.142467139007947,2.837670146009973,351.27868532504664,0.34607271405159046,3802.8706758805583,768.4774996652093,94.97906123336311,80.77854047605351,2.073681951769844,7.659643710948483,1.1930060346666826,12.528,2.054,100.0,healthy,0.0,1.0,scenario_hot_weather_ops,scenario_hot_weather_ops.csv,20.0,hot_weather_ops,0
